Unnamed: 0,retirobaixo,tresmarias,queimado,sobradinho,itaparica,peixeangelical,serradamesa,tucurui,pamx,xingo,canabrava,saosalvador,estreito,lajeado
546,241.59,18080.405720045062,540.305323939886,30401.695168363443,10782.0,2741.0,45560.02120932424,48209.28930583969,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
547,241.59,17520.118249261064,518.4004923466647,27250.881821235067,10782.0,2741.0,44310.86454691729,44067.69997201492,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
548,241.59,17366.461051591283,497.2305335728073,24498.677552626246,10782.0,2741.0,43170.31710572481,39330.797650770124,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
549,241.59,17276.80647505725,477.95500368589626,22932.72075112921,10782.0,2741.0,42278.68613438095,37115.790368423564,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
550,241.59,18623.045115995825,516.1533281381861,24265.7946270237,10782.0,2741.0,42667.50032259414,38357.57248919378,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
551,241.59,19528.0,557.0,33590.54290599452,10782.0,2741.0,44474.35101516821,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
552,241.59,19528.0,557.0,34116.0,10782.0,2741.0,47768.97361947277,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
553,241.59,19528.0,557.0,34116.0,10782.0,2741.0,52728.547677467504,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
554,241.59,19528.0,557.0,34116.0,10782.0,2741.0,53529.45430845671,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
555,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54366.044138978206,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
556,241.59,19393.42856433131,557.0,34116.0,10782.0,2741.0,54234.28202835583,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
557,241.59,19152.58862793497,557.0,33695.05441081775,10782.0,2741.0,53753.148530510574,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
558,241.59,18692.780857998045,557.0,31902.73032472463,10782.0,2741.0,52907.82088261955,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
559,241.59,18230.14710258784,557.0,29211.2625277763,10782.0,2741.0,51857.67998400398,48236.37866891977,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
560,241.59,17818.178911194515,550.7968422142803,26224.79031073753,10782.0,2741.0,50802.707184883766,44606.88426343211,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
561,241.59,17347.414238660505,555.1491311719637,23829.662823409715,10782.0,2741.0,50043.766217586366,42606.49013222117,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
562,241.59,17975.59586872407,557.0,23301.25456642516,10782.0,2741.0,49581.05734338582,42495.23253496234,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
563,241.59,19274.598400263945,557.0,27437.20650735472,10782.0,2741.0,50492.18908200317,49976.553814824605,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
564,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
565,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
566,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
567,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
568,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
569,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54185.51927120928,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
570,241.59,19337.724854478947,557.0,33481.627036239726,10782.0,2741.0,53601.65771468061,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
571,241.59,19055.75209100223,557.0,32104.587661344183,10782.0,2741.0,52731.88517896005,50162.14826891977,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
572,241.59,18675.55352541849,557.0,29762.81330110922,10782.0,2741.0,51726.28245390779,47777.232080723814,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
573,241.59,18551.52703530496,557.0,28520.52081618645,10782.0,2741.0,51019.43829540738,45453.217358113434,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
574,241.59,19103.30669168199,557.0,29378.95341814196,10782.0,2741.0,50565.94076078794,43975.52450422221,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
575,241.59,19528.0,557.0,34116.0,10782.0,2741.0,51280.6190235904,49968.849894407314,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
576,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
577,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
578,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
579,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
580,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
581,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54260.68727120928,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
582,241.59,19528.0,557.0,34116.0,10782.0,2741.0,53722.18081726077,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
583,241.59,19528.0,557.0,34040.797678961615,10782.0,2741.0,52927.09506583912,48868.48106891978,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
584,241.59,19528.0,557.0,33847.973187899246,10782.0,2741.0,52146.44034113254,47729.18779697942,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
585,241.59,19528.0,557.0,33507.32518920696,10782.0,2741.0,51347.85569138061,47004.25345320611,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
586,241.59,19528.0,557.0,34116.0,10782.0,2741.0,51096.14219731597,49662.817197285745,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
587,241.59,19528.0,557.0,34116.0,10782.0,2741.0,51063.0425579651,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
588,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
589,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
590,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
591,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
592,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
593,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54356.59127120928,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
594,241.59,19528.0,557.0,34116.0,10782.0,2741.0,53930.35051272236,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
595,241.59,19462.55932492187,557.0,33842.596078961615,10782.0,2741.0,53204.36883384318,50033.585068919776,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
596,241.59,19268.075433313046,557.0,32708.46849367307,10782.0,2741.0,52459.20931787596,48444.55852044194,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
597,241.59,18955.59290678906,557.0,31906.24594980995,10782.0,2741.0,51729.75809245014,47107.81994413144,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
598,241.59,19528.0,557.0,33524.00508566545,10782.0,2741.0,51819.73087802974,47967.321905786215,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
599,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54300.9557011367,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
600,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
601,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
602,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
603,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
604,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
605,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54325.48727120928,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
606,241.59,19246.65925447895,557.0,33778.92943623973,10782.0,2741.0,53829.681816152726,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
607,241.59,18972.924711334854,557.0,32532.278730835267,10782.0,2741.0,53058.42599292084,48825.62666891977,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
608,241.59,18512.56315674716,557.0,30582.045176112508,10782.0,2741.0,52101.140218234366,46128.58969894069,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
609,241.59,19205.72137640273,557.0,30244.57942903689,10782.0,2741.0,51803.48931945577,43400.027510473614,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
610,241.59,19528.0,557.0,34116.0,10782.0,2741.0,53220.4774817962,49005.173935742125,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
611,241.59,19528.0,557.0,34116.0,10782.0,2741.0,53962.05907448203,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
612,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
613,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
614,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
615,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
616,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
617,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
618,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54064.72190361127,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
619,241.59,19521.48412492187,557.0,33547.97207896161,10782.0,2741.0,53461.60059984118,49267.562668919774,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
620,241.59,19427.959491042548,557.0,32205.80373329677,10782.0,2741.0,52770.13424411407,47321.7069638988,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
621,241.59,19528.0,557.0,30908.403478434146,10782.0,2741.0,52345.51627249995,46372.42645360299,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
622,241.59,19528.0,557.0,30220.726887194192,10782.0,2741.0,52022.61820390491,45400.896416390366,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
623,241.59,19528.0,557.0,31067.26450740937,10782.0,2741.0,51900.24273400193,44632.48138138626,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
624,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
625,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
626,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
627,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
628,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
629,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54372.14327120928,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
630,241.59,19528.0,557.0,34116.0,10782.0,2741.0,53897.65444366282,49626.162905839694,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
631,241.59,19528.0,557.0,33502.43927896161,10782.0,2741.0,53144.9728272526,47078.511973229266,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
632,241.59,19528.0,557.0,31785.52675823015,10782.0,2741.0,52301.48744815395,43574.72471817383,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
633,241.59,19528.0,557.0,31656.62458452653,10782.0,2741.0,51735.67355653279,40501.83814765818,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
634,241.59,19528.0,557.0,34116.0,10782.0,2741.0,51812.67923499107,40407.572841459274,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
635,241.59,19528.0,557.0,34116.0,10782.0,2741.0,53948.39724322433,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
636,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
637,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
638,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
639,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
640,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54144.98222432689,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
641,241.59,19382.696820331308,557.0,33783.18241081775,10782.0,2741.0,53479.99046269,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
642,241.59,18991.91891486592,557.0,32168.814361935853,10782.0,2741.0,52546.913966951455,48849.42690583969,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
643,241.59,18550.02165697138,557.0,29750.396753538884,10782.0,2741.0,51470.89806724475,45398.99563927811,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
644,241.59,18541.64929585835,557.0,27679.31874883225,10782.0,2741.0,50453.296633311365,41910.00896151333,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
645,241.59,18490.16348730379,557.0,25688.3961804923,10782.0,2741.0,49780.617226837305,38049.44141997329,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
646,241.59,18676.532969792013,557.0,25670.863093347267,10782.0,2741.0,49090.12261644215,36083.17527744574,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
647,241.59,19528.0,557.0,32474.549148883965,10782.0,2741.0,48799.113975185566,36630.960186113356,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
648,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54388.770727330906,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
649,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
650,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
651,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
652,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
653,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54107.75927120928,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
654,241.59,19528.0,557.0,33205.751836239724,10782.0,2741.0,53478.54846259575,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
655,241.59,19470.59452492187,557.0,31301.465955365995,10782.0,2741.0,52601.05506538495,48067.63946891978,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
656,241.59,19470.493029172547,557.0,29103.20107501502,10782.0,2741.0,51585.456014736286,44254.30218608612,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
657,241.59,19528.0,557.0,27937.333279101706,10782.0,2741.0,50910.9780289616,43023.13954924821,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
658,241.59,19528.0,557.0,29050.85144058713,10782.0,2741.0,50615.72162563553,47356.351276702815,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
659,241.59,19528.0,557.0,34112.38336194825,10782.0,2741.0,53092.739854806045,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
660,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
661,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
662,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
663,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
664,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54147.66062432689,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
665,241.59,19468.232820331308,557.0,33666.542410817754,10782.0,2741.0,53508.58365620395,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
666,241.59,19371.85613942404,557.0,32247.00007184832,10782.0,2741.0,52620.97328769305,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
667,241.59,19309.43653778415,557.0,30284.969535590863,10782.0,2741.0,51627.8016758531,47604.27626891978,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
668,241.59,18889.78690999152,553.3888422142803,27833.323273979888,10782.0,2741.0,50516.44940037759,44351.32871423117,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
669,241.59,18251.15293395533,557.0,25147.353315647164,10782.0,2741.0,49626.7198259265,43904.79150779919,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
670,241.59,17945.284773619533,553.4980689705345,23654.780530838525,10782.0,2741.0,48832.72638331314,44755.21631672292,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
671,241.59,19332.70711469193,557.0,25102.065262548986,10782.0,2741.0,48541.95904477527,47745.26105905895,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
672,241.59,19528.0,557.0,32048.295451969265,10782.0,2741.0,48777.674756696746,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
673,241.59,19528.0,557.0,34116.0,10782.0,2741.0,48811.54805251403,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
674,241.59,19528.0,557.0,34116.0,10782.0,2741.0,49868.56054223775,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
675,241.59,19528.0,557.0,34116.0,10782.0,2741.0,50132.27079211185,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
676,241.59,19528.0,557.0,34116.0,10782.0,2741.0,49698.42550968159,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
677,241.59,19346.408820331308,557.0,33345.13441081775,10782.0,2741.0,48870.71333042701,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
678,241.59,19022.686011569407,557.0,31505.18028311964,10782.0,2741.0,47768.60105953296,46947.76290583969,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
679,241.59,18524.47210575208,550.8981416866018,28513.89609249926,10782.0,2741.0,46516.795662254575,42639.85722404291,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
680,241.59,18067.743763400573,537.021477881409,25253.24160246079,10782.0,2741.0,45245.805245527685,37743.75283550534,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
681,241.59,17792.075028442072,530.7982037168653,22269.780722019583,10782.0,2741.0,44206.27863309316,33227.5673792889,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
682,241.59,17771.797473235878,557.0,21384.250532728733,10782.0,2741.0,43791.87509084213,30578.349956920134,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
683,241.59,19528.0,557.0,27800.76273782824,10782.0,2741.0,45528.01900403462,40535.49763834325,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
684,241.59,19528.0,557.0,34116.0,10782.0,2741.0,46521.15459869696,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
685,241.59,19528.0,557.0,34116.0,10782.0,2741.0,48293.55317522132,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
686,241.59,19528.0,557.0,34116.0,10782.0,2741.0,51991.68349460043,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
687,241.59,19528.0,557.0,34116.0,10782.0,2741.0,53142.98900328903,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
688,241.59,19425.56936433131,557.0,34116.0,10782.0,2741.0,53090.65379211468,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
689,241.59,19130.20924225578,557.0,33381.42241081775,10782.0,2741.0,52663.56343596488,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
690,241.59,18611.53652041943,557.0,31439.073714611168,10782.0,2741.0,51855.58339064178,49848.47010583969,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
691,241.59,18108.9165059348,557.0,28821.447808625213,10782.0,2741.0,50829.50631998539,46915.17532971322,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
692,241.59,17544.309201557466,557.0,25468.16110450906,10782.0,2741.0,49686.68241527348,42869.84085933151,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
693,241.59,17352.569037605426,557.0,22663.98363897081,10782.0,2741.0,48942.89296632842,38932.87388765981,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
694,241.59,17291.2733375564,557.0,22393.78193570256,10782.0,2741.0,48551.46234346746,39357.37097804677,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
695,241.59,18098.1898757012,557.0,25868.95431348185,10782.0,2741.0,49249.28794707696,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
696,241.59,19176.47562976783,557.0,34010.5076449292,10782.0,2741.0,50105.89527043991,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
697,241.59,19528.0,557.0,34116.0,10782.0,2741.0,50676.55343545235,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
698,241.59,19528.0,557.0,34116.0,10782.0,2741.0,51006.93835939146,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
699,241.59,19379.58457435363,557.0,34116.0,10782.0,2741.0,50761.83752469654,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
700,241.59,19001.684054886213,557.0,34116.0,10782.0,2741.0,50099.46653451768,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
701,241.59,18572.724257617858,557.0,33010.76641081776,10782.0,2741.0,49172.52288707805,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
702,241.59,17980.578323785965,557.0,31021.12993785621,10782.0,2741.0,48056.35035449274,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
703,241.59,17423.20805870213,553.5765416866018,28088.001035157675,10782.0,2741.0,46852.06195861012,48327.444268919775,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
704,241.59,16899.128581971356,544.8394108533276,25078.19471005196,10782.0,2741.0,45689.02301535231,45343.25567677323,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
705,241.59,16547.795681575397,543.8961215657082,22302.79053428079,10782.0,2741.0,44766.65451419325,42377.52037418926,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
706,241.59,16948.706184646417,557.0,22862.812932741497,10782.0,2741.0,44781.8638922192,46196.17837804476,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
707,241.59,19226.43519575209,557.0,32900.670701739815,10782.0,2741.0,53381.81422923208,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
708,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
709,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
710,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
711,241.59,19462.52857435364,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
712,241.59,19212.963952706323,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
713,241.59,18744.52832027768,557.0,33088.52641081775,10782.0,2741.0,53952.23927120928,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
714,241.59,18251.008440827256,557.0,31410.94623685472,10782.0,2741.0,53253.75632692442,49843.11330583969,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
715,241.59,17663.530394130736,556.2549416866018,28815.32623695967,10782.0,2741.0,52304.518333585416,46620.55022682919,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
716,241.59,17175.15961986102,555.2485284198475,25983.1729870092,10782.0,2741.0,51445.27897977137,43643.444923887015,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
717,241.59,16654.61231338312,557.0,23152.34228208729,10782.0,2741.0,50655.85373366832,41055.24653689914,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
718,241.59,16487.765068441768,557.0,22323.68400352859,10782.0,2741.0,50065.41250102395,39251.80205352141,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
719,241.59,16325.968661613231,557.0,23116.61299317969,10782.0,2741.0,49706.5260811291,40632.21144913778,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
720,241.59,19528.0,557.0,31681.116566098688,10782.0,2741.0,50860.11334189367,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
721,241.59,19528.0,557.0,34116.0,10782.0,2741.0,52224.1102315135,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
722,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
723,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
724,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
725,241.59,19525.25682033131,557.0,34116.0,10782.0,2741.0,53988.527271209285,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
726,241.59,19297.491142175222,557.0,32667.393436239727,10782.0,2741.0,53222.998963379,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
727,241.59,18924.54226166681,557.0,30415.40790863074,10782.0,2741.0,52228.30628881541,47748.90986891977,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
728,241.59,18632.771644065484,557.0,27709.276195455703,10782.0,2741.0,51156.73815098895,44042.20097618392,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
729,241.59,18682.91251435733,557.0,25741.677629677488,10782.0,2741.0,50260.63668216932,40459.721079686235,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
